,longitude,latitude,propertyTaxRate,price,numPriceChanges,saleMonth,saleYear,numOfPhotos,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,livingAreaSqFt,numOfPrimarySchools,numOfElementarySchools,numOfMiddleSchools,numOfHighSchools,avgSchoolDistance,avgSchoolRating,avgSchoolSize,medianStudentsPerTeacher,numOfBathrooms,numOfBedrooms,numOfStories,age,zipcode_median,clusters,cluster
147,-97.69696045,30.1763916,1.98,339900,1,7,2020,34,0,4,2,2,1,0,1,0,2095,1,0,1,1,2.9,3.666666667,1532,12,2.0,3,1,5,259000.0,0,pink
148,-97.8432312,30.39957237,1.98,515000,2,7,2020,40,0,3,2,1,1,0,1,0,2623,1,0,1,1,0.866666667,7.0,1381,16,3.0,4,1,5,489000.0,0,pink
149,-97.88896942,30.41525269,1.98,625000,2,6,2020,81,0,3,2,1,1,0,0,0,1947,1,0,1,1,3.4,7.0,1277,16,2.0,2,2,34,550000.0,0,pink
150,-97.79760742,30.49635887,2.21,339900,1,5,2018,33,0,3,2,0,0,0,0,0,2192,1,0,1,1,1.9,8.333333333,1481,16,2.0,3,1,13,410000.0,0,pink
151,-97.8151474,30.45269394,2.21,650000,1,3,2020,40,0,4,3,2,2,0,0,0,3352,1,0,1,1,0.7,7.666666667,1281,14,3.0,5,2,20,585000.0,1,light purple
152,-97.58031464,30.25343895,1.98,170000,4,4,2018,18,0,3,2,0,0,0,0,0,1268,1,0,1,1,2.233333333,2.666666667,1478,13,2.0,3,1,17,249000.0,0,pink
153,-97.91169739,30.35622597,1.98,759900,7,8,2019,40,0,4,2,0,0,0,0,0,4867,1,0,1,1,2.5,8.333333333,1533,17,4.0,4,2,12,550000.0,1,light purple
154,-97.64766693,30.2884407,1.98,214500,3,5,2018,23,0,3,2,0,0,0,0,0,1306,1,0,1,2,3.233333333,3.666666667,1085,11,2.0,3,1,41,249000.0,0,pink
155,-97.64958954,30.40733528,1.98,275000,3,1,2018,36,0,3,1,0,0,0,0,0,2398,0,2,1,1,1.0,3.0,1108,14,3.0,4,2,28,274900.0,0,pink
156,-97.86062622,30.42627907,1.98,588000,3,5,2019,40,0,3,1,0,0,0,1,0,4274,1,0,1,1,2.1,7.0,1277,16,4.0,4,2,20,489000.0,0,pink
157,-97.57167816,30.23693085,1.98,174900,1,3,2018,20,0,2,0,0,0,0,0,0,1372,1,0,1,1,2.266666667,3.0,1457,13,3.0,3,1,11,204200.0,0,pink
158,-97.82142639,30.44224167,1.98,937000,1,3,2020,40,0,0,2,1,2,0,0,0,3695,0,1,1,1,1.766666667,8.666666667,1632,16,4.0,4,2,22,489000.0,1,light purple
159,-97.79694366,30.3750248,1.98,595000,2,6,2019,34,0,5,2,0,0,0,0,0,2448,1,0,1,1,2.8,7.0,1523,17,2.0,4,2,38,585000.0,0,pink
160,-97.57234955,30.23735237,1.98,169900,1,7,2018,12,0,4,0,0,0,0,0,0,1250,1,0,1,1,2.266666667,3.0,1457,13,3.0,2,2,8,204200.0,0,pink
161,-97.90794373,30.34189606,1.98,625000,4,7,2019,75,0,4,1,1,0,0,1,0,3485,1,0,1,1,2.766666667,8.333333333,1533,17,4.0,5,2,12,550000.0,0,pink
162,-97.63249969,30.27799988,1.98,235000,6,3,2019,1,0,4,1,0,0,0,0,0,1526,1,0,1,2,2.966666667,3.666666667,1085,11,2.0,3,1,15,249000.0,0,pink
163,-97.71546173,30.15862846,1.98,359900,3,11,2019,37,0,3,1,0,0,0,0,0,2124,1,0,1,1,3.2,3.666666667,1532,12,2.0,3,1,4,259000.0,0,pink
164,-97.81404877,30.43119621,1.98,350000,8,2,2019,22,0,4,1,0,0,0,0,0,2965,0,1,1,1,1.633333333,8.666666667,1632,16,3.0,4,2,29,585000.0,0,pink
165,-97.79851532,30.49615479,2.21,449000,1,9,2019,1,0,0,3,2,0,0,0,0,3205,1,0,1,1,1.9,8.333333333,1481,16,4.0,5,2,13,410000.0,0,pink
166,-97.91403961,30.35143661,1.98,1799000,2,5,2018,32,0,1,2,0,0,0,0,0,5449,1,0,1,1,2.533333333,8.333333333,1533,17,5.0,5,2,13,550000.0,1,light purple
167,-97.83673859,30.36469078,1.98,1499000,1,8,2020,100,0,4,4,0,2,0,2,0,5099,1,0,1,1,1.933333333,7.0,1381,16,5.0,5,2,22,887450.0,1,light purple
168,-97.64277649,30.29037285,1.98,425900,1,2,2019,10,0,2,0,0,0,0,0,0,2403,1,0,1,2,2.966666667,3.666666667,1085,11,3.0,3,1,3,249000.0,0,pink
169,-97.8601532,30.42441177,1.98,595000,1,11,2019,36,0,3,1,1,2,0,1,0,3939,1,0,1,1,2.0,7.0,1277,16,4.0,5,2,20,489000.0,0,pink
170,-97.7950592,30.44091606,1.98,625000,1,12,2020,32,0,1,2,3,1,0,0,0,2116,0,1,1,1,0.866666667,8.666666667,1632,16,3.0,3,1,45,585000.0,0,pink
171,-97.79361725,30.48698425,2.21,729000,1,5,2020,38,0,3,3,1,0,0,1,0,3409,1,0,1,1,3.266666667,7.666666667,1259,14,3.0,4,1,8,410000.0,0,pink
172,-97.83609009,30.36399841,1.98,993000,1,4,2018,40,0,3,1,0,0,0,0,0,3848,1,0,1,1,2.0,7.0,1381,16,4.0,5,2,23,887450.0,1,light purple
173,-97.58519745,30.24493027,1.98,199000,1,12,2018,25,0,4,1,0,0,0,0,0,1786,1,0,1,1,1.666666667,3.0,1457,13,2.0,4,1,34,204200.0,0,pink
174,-97.71661377,30.16120529,1.98,365990,3,3,2019,3,0,3,1,0,0,0,0,0,2289,1,0,1,1,3.066666667,3.666666667,1532,12,3.0,3,1,3,259000.0,0,pink
175,-97.88702393,30.41617393,1.98,240000,2,3,2018,31,0,0,0,0,0,0,0,0,596,1,0,1,1,3.3,7.0,1277,16,1.0,2,1,46,550000.0,0,pink
176,-97.62696838,30.22534943,1.98,220000,1,8,2020,37,0,2,2,2,1,0,1,0,1554,1,0,1,1,2.8,3.0,1457,13,2.0,4,1,38,204200.0,0,pink
177,-97.63169861,30.27394295,1.98,265000,4,7,2020,68,0,4,2,2,1,0,0,0,1704,1,0,1,2,3.166666667,3.666666667,1085,11,2.0,3,1,14,249000.0,0,pink
178,-97.8274231,30.43566322,1.98,445000,4,2,2020,11,0,5,2,2,2,0,1,0,2852,1,0,1,1,1.433333333,8.0,1275,15,3.0,3,2,25,489000.0,0,pink
179,-97.66225433,30.43293953,1.98,315000,1,7,2020,70,0,2,4,0,0,0,0,0,2505,1,0,1,1,1.4,2.666666667,1063,14,2.5,4,2,8,289700.0,0,pink
180,-97.58968353,30.22834969,1.98,95000,8,11,2018,26,0,4,1,0,0,0,0,0,2088,1,0,1,1,1.833333333,3.0,1457,13,3.0,4,2,16,204200.0,0,pink
181,-97.57906342,30.25310707,1.98,179900,2,8,2018,12,0,3,2,0,0,0,0,0,1206,1,0,1,1,2.266666667,2.666666667,1478,13,2.0,3,1,16,249000.0,0,pink
182,-97.79894257,30.3861599,1.98,735000,3,3,2019,1,0,3,1,0,0,0,0,0,3119,1,0,1,1,3.1,7.0,1523,17,3.0,4,2,33,585000.0,1,light purple
183,-97.79734039,30.49571037,2.21,429900,1,11,2020,27,0,4,3,3,3,0,0,0,2191,1,0,1,1,1.9,8.333333333,1481,16,2.0,3,1,13,410000.0,0,pink
184,-97.92697906,30.33895874,1.98,4100000,3,12,2020,149,0,8,3,0,0,0,0,0,9866,1,0,1,1,3.433333333,8.333333333,1533,17,10.0,6,2,7,550000.0,2,dark purple
185,-97.64751434,30.29021454,1.98,66900,5,7,2018,5,0,4,2,0,0,0,0,0,1160,1,0,1,2,3.2,3.666666667,1085,11,2.0,3,1,18,249000.0,0,pink
186,-97.71443939,30.1587925,1.98,385000,1,6,2020,38,0,6,2,0,1,0,0,0,2420,1,0,1,1,3.166666667,3.666666667,1532,12,3.0,4,2,3,259000.0,0,pink
187,-97.58512115,30.24505043,1.98,195000,1,9,2018,29,0,3,1,0,0,0,0,0,2094,1,0,1,1,1.7,3.0,1457,13,3.0,4,2,34,204200.0,0,pink
188,-97.85681915,30.42843628,1.98,1225000,1,1,2020,40,0,5,1,2,3,0,1,0,5027,1,0,1,1,2.033333333,7.0,1277,16,5.0,4,2,15,489000.0,1,light purple
189,-97.63653564,30.2141552,1.98,194900,2,1,2019,16,0,3,1,0,0,0,0,0,1096,1,0,1,1,3.233333333,3.0,1457,13,2.0,3,1,11,204200.0,0,pink
190,-97.78875732,30.48635101,2.21,459990,7,11,2020,54,0,3,3,2,2,0,0,0,2425,1,0,1,1,3.133333333,7.666666667,1259,14,3.0,3,1,5,410000.0,0,pink
191,-97.64627838,30.28887177,1.98,229900,1,4,2019,37,0,1,2,0,0,0,0,0,1320,1,0,1,2,3.166666667,3.666666667,1085,11,2.0,3,1,41,249000.0,0,pink
192,-97.64022064,30.4103241,1.98,289000,1,6,2020,44,0,3,2,1,1,0,1,0,1780,0,2,1,1,1.233333333,3.0,1108,14,2.0,4,1,4,289700.0,0,pink
193,-97.91260529,30.37109184,1.98,5474997,4,12,2019,39,0,5,2,1,2,0,1,0,7740,1,0,1,1,2.766666667,8.333333333,1476,17,8.0,6,2,9,550000.0,2,dark purple
194,-97.83583069,30.36372185,1.98,1150000,6,2,2019,28,0,3,1,0,0,0,0,0,4878,1,0,1,1,2.0,7.0,1381,16,5.0,5,2,22,887450.0,1,light purple
195,-97.78872681,30.4354763,1.98,609900,2,10,2019,38,0,8,2,0,0,0,0,0,2873,0,1,1,1,1.0,8.666666667,1632,16,3.0,4,2,49,585000.0,0,pink
196,-97.57859039,30.23963165,1.98,230000,5,12,2019,24,0,2,2,0,0,0,0,0,1652,1,0,1,1,1.966666667,3.0,1457,13,2.0,3,1,7,204200.0,0,pink
197,-97.71968842,30.15211105,1.98,439000,4,8,2020,81,0,3,2,1,1,0,0,0,2501,1,0,1,1,3.433333333,3.666666667,1532,12,3.0,4,1,2,259000.0,0,pink
198,-97.78795624,30.46333313,2.21,375000,2,4,2018,25,0,5,2,0,0,0,0,0,2406,1,0,1,1,2.4,6.0,1228,14,2.0,3,1,9,335000.0,0,pink
199,-97.64612579,30.28889465,1.98,225000,1,6,2020,31,0,4,2,2,1,0,1,0,1306,1,0,1,2,3.166666667,3.666666667,1085,11,2.0,3,1,41,249000.0,0,pink
200,-97.90799713,30.37158966,1.98,769000,9,2,2018,34,0,8,2,0,0,0,0,0,4362,1,0,1,1,2.166666667,8.666666667,1533,17,4.0,4,2,15,550000.0,1,light purple
201,-97.86110687,30.42425537,1.98,342000,3,9,2019,25,0,8,1,1,2,0,1,0,1540,1,0,1,1,2.033333333,7.0,1277,16,2.0,3,1,32,489000.0,0,pink
202,-97.79019928,30.37984085,1.98,715000,2,10,2019,31,0,6,2,0,0,0,0,0,2463,1,0,1,1,2.5,7.0,1523,17,3.0,3,2,31,585000.0,1,light purple
203,-97.7951355,30.44031525,1.98,550000,1,12,2019,33,0,2,1,1,0,0,0,0,2454,0,1,1,1,0.866666667,8.666666667,1632,16,3.0,3,1,26,585000.0,0,pink
204,-97.7975769,30.4921627,2.21,360000,1,6,2018,32,0,4,2,0,0,0,0,0,1968,1,0,1,1,2.1,8.333333333,1481,16,2.0,3,1,5,410000.0,0,pink
205,-97.69762421,30.17695045,1.98,284900,4,7,2019,39,0,1,2,0,0,0,0,0,1821,1,0,1,1,2.866666667,3.666666667,1532,12,2.0,3,1,6,259000.0,0,pink
206,-97.92613983,30.33130264,1.98,279900,1,5,2018,1,0,5,4,0,0,0,0,0,1848,1,0,1,1,3.733333333,8.333333333,1533,17,2.0,2,1,35,550000.0,0,pink
207,-97.86082458,30.4235878,1.98,413900,3,4,2020,31,0,5,2,1,2,0,2,0,2218,1,0,1,1,2.0,7.0,1277,16,2.0,3,1,32,489000.0,0,pink
208,-97.82519531,30.34108925,1.98,995000,2,4,2019,31,0,2,2,0,0,0,0,0,3371,1,0,1,1,5.133333333,7.0,1177,16,4.0,4,1,14,887450.0,1,light purple
209,-97.79246521,30.35490227,1.98,415000,2,7,2019,23,0,7,1,3,1,0,1,0,1555,1,0,1,1,3.4,7.0,1177,16,2.0,3,1,38,750000.0,0,pink
210,-97.85971069,30.33530045,1.98,585000,1,10,2018,31,0,2,2,0,0,0,0,0,2647,0,1,3,0,3.766666667,8.0,1373,14,3.0,4,2,27,775000.0,1,light purple
211,-97.80529785,30.43484497,1.98,750000,2,7,2020,76,0,3,1,1,1,0,2,0,2373,0,1,1,1,1.133333333,8.666666667,1632,16,3.0,4,1,45,585000.0,1,light purple
212,-97.69423676,30.17673874,1.98,279000,2,6,2018,23,0,3,1,0,0,0,0,0,1914,1,0,1,1,2.933333333,3.666666667,1532,12,3.0,3,2,6,259000.0,0,pink
213,-97.59042358,30.22792625,1.98,210000,1,9,2019,1,0,3,1,0,0,0,0,0,2088,1,0,1,1,1.866666667,3.0,1457,13,3.0,4,2,16,204200.0,0,pink
214,-97.86049652,30.42355919,1.98,369000,3,11,2019,21,0,4,1,1,1,0,3,0,1861,1,0,1,1,1.966666667,7.0,1277,16,2.0,3,1,30,489000.0,0,pink
215,-97.66133118,30.28269577,1.98,329900,3,8,2019,48,0,2,1,0,0,0,0,0,1567,1,0,1,1,2.5,3.666666667,480,14,2.0,4,1,50,204200.0,0,pink
216,-97.57878113,30.24041939,1.98,205000,1,6,2018,6,0,1,2,0,0,0,0,0,1344,1,0,1,1,1.933333333,3.0,1457,13,2.0,3,1,9,204200.0,0,pink
217,-97.85942841,30.33516693,1.98,789000,1,1,2021,39,0,5,2,0,0,0,0,0,2410,0,1,3,0,3.733333333,8.0,1373,14,3.0,4,1,27,775000.0,1,light purple
218,-97.81524658,30.44839859,1.98,649000,2,3,2019,45,0,3,2,0,0,0,0,0,3227,0,1,1,1,1.4,8.666666667,1632,16,4.0,5,1,38,489000.0,0,pink
219,-97.92648315,30.33075523,1.98,150000,5,8,2018,2,0,0,0,0,0,0,0,0,704,1,0,1,1,3.8,8.333333333,1533,17,1.0,1,1,39,550000.0,0,pink
220,-97.78970337,30.48361015,2.21,599000,1,8,2018,1,0,6,2,0,0,0,0,0,3329,1,0,1,1,3.1,7.666666667,1259,14,5.0,4,2,5,410000.0,0,pink
221,-97.69530487,30.17754555,1.98,299999,1,3,2018,28,0,4,1,0,0,0,0,0,2068,1,0,1,1,2.9,3.666666667,1532,12,3.0,4,2,6,259000.0,0,pink
222,-97.8588562,30.42321587,1.98,499800,1,8,2019,1,0,3,1,0,0,0,2,0,3304,1,0,1,1,1.9,7.0,1277,16,4.0,4,2,20,489000.0,0,pink
223,-97.63027191,30.27976036,1.98,238999,1,5,2018,36,0,4,1,0,0,0,0,0,1670,1,0,1,2,2.9,3.666666667,1085,11,2.0,3,1,8,249000.0,0,pink
224,-97.80318451,30.33086395,1.98,915000,2,8,2019,32,0,3,2,1,0,0,0,0,2665,0,1,1,0,2.05,9.0,1669,15,3.0,3,1,38,1140000.0,1,light purple
225,-97.85768127,30.29571915,1.98,699000,9,11,2020,40,0,5,2,1,0,0,0,0,4021,1,0,1,1,4.9,5.666666667,1332,16,4.0,4,2,20,649999.0,1,light purple
226,-97.81967163,30.43165588,1.98,598000,3,7,2020,72,0,4,2,0,2,0,0,0,3559,1,0,1,1,1.466666667,8.0,1275,15,4.0,4,2,17,489000.0,0,pink
227,-97.79204559,30.37971115,1.98,465000,1,7,2019,5,0,0,1,0,0,0,0,0,2357,1,0,1,1,2.566666667,7.0,1523,17,2.5,3,1,36,585000.0,0,pink
228,-97.69659424,30.1770668,1.98,305000,1,6,2019,20,0,5,2,0,1,0,1,0,1982,1,0,1,1,2.933333333,3.666666667,1532,12,3.0,3,2,6,259000.0,0,pink
229,-97.59125519,30.23415184,1.98,254000,4,8,2020,24,0,6,2,1,0,0,0,0,2047,1,0,1,1,1.7,3.0,1457,13,2.0,4,1,6,204200.0,0,pink
230,-97.81853485,30.34039116,1.98,1299000,4,8,2019,91,0,5,3,3,0,0,0,0,5307,1,0,1,1,4.733333333,7.0,1177,16,5.0,4,3,17,887450.0,1,light purple
231,-97.85913086,30.4251709,1.98,579000,4,6,2020,32,0,7,2,1,2,0,1,0,3976,1,0,1,1,2.0,7.0,1277,16,4.0,5,2,19,489000.0,0,pink
232,-97.65110016,30.20940018,1.98,289900,7,6,2019,39,0,2,1,1,1,0,0,0,2100,1,0,1,1,4.033333333,3.0,1457,13,3.0,4,1,4,199800.0,0,pink
233,-97.914711,30.34282684,1.98,379000,5,7,2018,20,0,3,2,0,0,0,0,0,1943,1,0,1,1,2.8,8.333333333,1533,17,2.0,4,1,12,550000.0,0,pink
234,-97.90592957,30.3445816,1.98,649900,1,2,2018,40,0,3,1,0,0,0,0,0,3689,1,0,1,1,2.633333333,8.333333333,1533,17,4.0,4,2,9,550000.0,0,pink
235,-97.79519653,30.43920708,1.98,525000,2,4,2019,21,0,2,0,0,0,0,0,0,3650,0,1,1,1,0.933333333,8.666666667,1632,16,4.0,4,2,49,585000.0,0,pink
236,-97.79554749,30.37553596,1.98,359000,5,8,2020,65,0,4,2,1,1,0,2,0,2498,1,0,1,1,2.733333333,7.0,1523,17,3.0,4,2,36,585000.0,0,pink
237,-97.81710815,30.31850243,1.98,1995000,3,11,2020,85,0,4,3,2,2,0,0,0,4771,0,1,1,0,2.1,9.0,1669,15,4.0,5,3,31,1140000.0,1,light purple
238,-97.86039734,30.33751106,1.98,714900,1,6,2019,38,0,1,1,3,0,0,1,0,2929,0,1,3,0,3.866666667,8.0,1373,14,3.0,4,2,31,775000.0,1,light purple
239,-97.91455841,30.34298134,1.98,474997,10,5,2019,1,0,8,1,0,0,0,0,0,3348,1,0,1,1,2.766666667,8.333333333,1533,17,4.0,5,2,11,550000.0,0,pink
240,-97.79380035,30.49144363,2.21,335000,1,8,2019,1,0,4,2,0,0,0,0,0,1746,1,0,1,1,2.1,8.333333333,1481,16,2.0,3,1,12,410000.0,0,pink
241,-97.58674622,30.24240303,1.98,199950,2,1,2020,15,0,2,1,1,0,0,0,0,1589,1,0,1,1,1.6,3.0,1457,13,2.0,4,1,35,204200.0,0,pink
242,-97.64567566,30.29047966,1.98,230000,4,12,2020,22,0,3,2,0,1,0,0,0,1190,1,0,1,2,3.133333333,3.666666667,1085,11,2.0,3,1,16,249000.0,0,pink
243,-97.82899475,30.39280128,1.98,405000,1,5,2020,46,0,3,2,1,2,0,1,0,2299,1,0,1,1,0.533333333,7.0,1381,16,3.0,4,2,8,585000.0,0,pink
244,-97.82962799,30.33772278,1.98,1100000,5,1,2020,33,0,4,2,2,0,0,0,0,4380,1,0,1,1,5.433333333,7.0,1177,16,4.0,4,2,9,887450.0,1,light purple
245,-97.86054993,30.33727074,1.98,559500,2,7,2019,24,0,3,1,2,2,0,1,0,2066,0,1,3,0,3.866666667,8.0,1373,14,3.0,3,2,27,775000.0,1,light purple
246,-97.57862091,30.25345421,1.98,199000,8,12,2018,1,0,2,2,0,0,0,0,0,1704,1,0,1,1,2.333333333,2.666666667,1478,13,3.0,3,2,16,249000.0,0,pink
247,-97.79741669,30.49484062,2.21,379900,12,2,2019,24,0,4,3,0,0,0,0,0,2960,1,0,1,1,1.933333333,8.333333333,1481,16,3.0,4,2,13,410000.0,0,pink
248,-97.88674164,30.41814232,1.98,1400000,1,10,2020,50,0,3,3,0,0,1,0,0,4500,1,0,1,1,3.3,7.0,1277,16,5.0,5,2,15,550000.0,1,light purple
249,-97.57284546,30.23692322,1.98,194000,3,1,2020,22,0,2,1,0,0,0,0,0,1250,1,0,1,1,2.233333333,3.0,1457,13,2.5,2,2,8,204200.0,0,pink
250,-97.78578186,30.45835114,2.21,330000,4,11,2019,29,0,6,2,0,0,0,1,0,2084,1,0,1,1,2.466666667,6.0,1228,14,3.0,3,2,24,335000.0,0,pink
251,-97.90125275,30.31587219,1.98,1050000,1,12,2019,39,0,8,2,0,0,0,0,0,4743,0,1,3,0,2.9,9.333333333,1360,14,5.0,5,2,12,775000.0,1,light purple
252,-97.84313965,30.36953735,1.98,2650000,2,10,2020,84,0,3,2,3,1,0,0,0,5921,1,0,1,1,1.766666667,7.0,1381,16,5.0,5,1,20,887450.0,2,dark purple
253,-97.58720398,30.24336815,1.98,157000,1,7,2018,3,0,8,2,0,0,0,0,0,1419,1,0,1,1,1.6,3.0,1457,13,2.0,3,1,34,204200.0,0,pink
254,-97.66085052,30.44114113,1.98,335269,1,5,2020,18,0,2,2,0,0,0,0,0,1753,1,0,1,1,1.566666667,4.666666667,1242,15,3.0,3,2,1,289700.0,0,pink
255,-97.91183472,30.34814262,1.98,535000,6,2,2020,67,0,4,2,2,1,0,1,0,3297,1,0,1,1,2.566666667,8.333333333,1533,17,4.0,4,2,14,550000.0,0,pink
256,-97.80978394,30.32077026,1.98,1589000,8,11,2018,22,0,8,2,0,0,0,0,0,4637,0,1,1,0,2.0,9.0,1669,15,4.0,4,2,21,1140000.0,1,light purple
257,-97.87356567,30.43041611,1.98,399000,1,5,2018,27,0,0,1,0,0,0,0,0,1649,1,0,1,1,2.9,7.0,1277,16,2.0,3,1,15,489000.0,0,pink
258,-97.72132111,30.14763641,1.98,505847,4,9,2020,16,0,7,4,2,0,0,0,1,2766,1,0,1,1,3.666666667,3.666666667,1532,12,3.0,4,1,1,259000.0,0,pink
259,-97.80756378,30.44490814,1.98,574887,2,2,2020,65,0,6,2,0,0,0,0,0,2698,0,1,1,1,0.966666667,8.666666667,1632,16,3.0,4,2,37,585000.0,0,pink
260,-97.84403992,30.36892891,1.98,1695000,2,8,2020,65,0,2,3,0,0,0,0,0,4407,1,0,1,1,1.8,7.0,1381,16,6.0,4,2,19,887450.0,1,light purple
261,-97.87689209,30.41154671,1.98,1200000,6,4,2019,35,0,3,3,0,0,0,0,0,2731,1,0,1,1,2.633333333,7.0,1277,16,4.0,3,2,26,550000.0,1,light purple
262,-97.69471741,30.17583656,1.98,249000,2,4,2019,22,0,4,1,0,0,0,0,0,1448,1,0,1,1,2.933333333,3.666666667,1532,12,2.0,3,1,6,259000.0,0,pink
263,-97.63343048,30.21955872,1.98,310000,2,1,2021,27,0,2,2,3,1,0,0,0,1370,1,0,1,1,3.1,3.0,1457,13,2.0,3,1,3,204200.0,0,pink
264,-97.90332031,30.34168053,1.98,750000,4,7,2020,29,0,1,2,3,1,0,1,0,4056,1,0,1,1,2.766666667,8.333333333,1533,17,4.0,4,1,9,550000.0,1,light purple
265,-97.80763245,30.44430542,1.98,869999,4,6,2020,29,0,3,1,0,0,0,0,0,3542,0,1,1,1,1.0,8.666666667,1632,16,4.0,4,1,39,585000.0,1,light purple
266,-97.90898132,30.37281609,1.98,825000,3,5,2018,58,0,4,1,0,0,0,0,0,4631,1,0,1,1,2.266666667,8.666666667,1533,17,5.0,5,2,14,550000.0,1,light purple
267,-97.78865051,30.3745594,1.98,475000,2,12,2020,29,0,5,2,2,1,0,0,0,1490,1,0,1,1,2.333333333,7.0,1523,17,2.0,3,1,41,585000.0,0,pink
268,-97.6243515,30.27737617,1.98,239000,6,1,2018,45,0,1,2,0,0,0,0,0,1510,1,0,1,2,3.0,3.666666667,1085,11,2.0,3,1,7,249000.0,0,pink
269,-97.8088913,30.31882286,1.98,1499000,4,9,2018,37,0,0,2,0,0,0,0,0,4707,0,1,1,0,2.0,9.0,1669,15,6.0,5,2,23,1140000.0,1,light purple
270,-97.89853668,30.41967583,1.98,2490000,4,10,2018,33,0,4,3,0,0,0,0,0,4147,1,0,1,1,4.033333333,7.0,1277,16,4.0,4,1,19,550000.0,2,dark purple
271,-97.57988739,30.23990822,1.98,131860,1,2,2019,25,0,4,2,0,0,0,0,0,1598,1,0,1,1,1.9,3.0,1457,13,3.0,3,2,9,204200.0,0,pink
272,-97.72289276,30.16438675,1.98,395000,2,1,2020,1,0,4,1,1,0,0,0,0,2515,1,0,1,1,3.066666667,3.666666667,1532,12,3.0,4,2,5,259000.0,0,pink
273,-97.63119507,30.2246666,1.98,129900,1,3,2018,25,0,3,0,0,0,0,0,0,2304,1,0,1,1,2.966666667,3.0,1457,13,2.0,4,1,21,204200.0,0,pink
274,-97.90857697,30.34207916,1.98,615000,4,7,2020,52,0,2,2,1,1,0,0,0,3458,1,0,1,1,2.766666667,8.333333333,1533,17,4.0,4,2,11,550000.0,0,pink
275,-97.84231567,30.43212891,1.98,557000,4,5,2020,22,0,3,2,2,2,0,1,0,3013,1,0,1,1,1.966666667,7.0,1277,16,4.0,4,2,4,489000.0,0,pink
276,-97.84194183,30.3680191,1.98,975000,7,3,2018,35,0,4,2,0,0,0,0,0,4620,1,0,1,1,1.8,7.0,1381,16,4.0,5,2,21,887450.0,1,light purple
277,-97.85636902,30.34193039,1.98,1399900,1,5,2018,39,0,3,1,0,0,0,0,0,5742,0,1,3,0,4.066666667,8.0,1373,14,4.0,4,2,15,775000.0,1,light purple
278,-97.57331848,30.2395916,1.98,200000,1,3,2020,32,0,1,0,1,1,0,0,0,1321,1,0,1,1,2.2,3.0,1457,13,3.0,3,2,6,204200.0,0,pink
279,-97.89109802,30.41872787,1.98,2750000,3,4,2020,8,0,3,4,1,2,0,2,0,6392,1,0,1,1,3.6,7.0,1277,16,6.5,4,2,34,550000.0,2,dark purple
280,-97.882164,30.34087753,1.98,599500,4,6,2019,29,0,2,2,0,1,0,0,0,986,0,1,3,0,4.533333333,8.0,1373,14,1.0,2,2,56,775000.0,1,light purple
281,-97.78970337,30.37924194,1.98,450000,2,3,2019,38,0,3,1,0,0,0,0,0,2137,1,0,1,1,2.466666667,7.0,1523,17,2.0,3,2,27,585000.0,0,pink
282,-97.72412872,30.16346359,1.98,349000,1,9,2019,38,0,3,1,1,2,0,1,0,2073,1,0,1,1,3.066666667,3.666666667,1532,12,3.0,3,2,5,259000.0,0,pink
283,-97.8155365,30.31807709,1.98,1325000,3,6,2019,28,0,4,2,0,0,0,0,0,4142,0,1,1,0,2.05,9.0,1669,15,4.0,4,2,31,1140000.0,1,light purple
284,-97.79568481,30.43996429,1.98,550000,2,2,2019,36,0,4,1,0,0,0,0,0,2581,0,1,1,1,0.866666667,8.666666667,1632,16,2.0,4,1,49,585000.0,0,pink
285,-97.57743835,30.23905373,1.98,217500,1,8,2019,26,0,3,1,2,3,0,1,0,1405,1,0,1,1,2.033333333,3.0,1457,13,2.0,3,1,5,204200.0,0,pink
286,-97.89294434,30.4158802,1.98,865000,1,7,2020,60,0,4,2,1,2,0,1,0,2895,1,0,1,1,3.666666667,7.0,1277,16,3.0,3,3,15,550000.0,1,light purple
287,-97.86208344,30.33909607,1.98,565000,2,7,2018,37,0,0,1,0,0,0,0,0,2648,0,1,3,0,3.966666667,8.0,1373,14,3.0,4,2,27,775000.0,1,light purple
288,-97.79945374,30.36214638,1.98,899900,4,7,2018,30,0,3,1,0,0,0,0,0,3958,1,0,1,1,4.0,7.0,1177,16,4.0,4,2,22,887450.0,1,light purple
289,-97.63796997,30.41034698,1.98,336990,1,5,2019,3,0,0,2,0,0,0,0,0,2814,0,2,1,1,1.3,3.0,1108,14,3.0,4,2,2,289700.0,0,pink
290,-97.8466568,30.33722305,1.98,8999000,6,8,2020,1,0,1,2,0,0,0,0,0,7745,0,1,3,0,3.466666667,9.333333333,1360,14,8.0,7,2,36,775000.0,2,dark purple
291,-97.79296112,30.4907074,2.21,219900,7,7,2018,38,0,4,2,0,0,0,0,0,1730,1,0,1,1,2.1,8.333333333,1481,16,3.0,3,2,12,410000.0,0,pink
292,-97.7155838,30.1594696,1.98,338900,4,7,2019,40,0,3,0,1,2,0,0,0,2177,1,0,1,1,3.133333333,3.666666667,1532,12,3.0,4,2,3,259000.0,0,pink
